file,line,operator,before,after,mutant_id,paper_category
org/apache/commons/dbutils/handlers/BeanMapHandler.java,180,NullifyInputVariable,protected V createRow(final ResultSet resultSet) throws SQLException {,protected V createRow(final ResultSet resultSet) throws SQLException { resultSet = null;,4,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/DbUtils.java,394,NullifyInputVariable,public static void rollbackAndCloseQuietly(final Connection conn) {,public static void rollbackAndCloseQuietly(final Connection conn) { conn = null;,16,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,1044,NullifyInputVariable,"protected final void updateCharacterStream(final int columnIndex, final Reader x, final long length) throws SQLException {","protected final void updateCharacterStream(final int columnIndex, final Reader x, final long length) throws SQLException { x = null;",125,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/wrappers/StringTrimmedResultSet.java,90,NullifyInputVariable,throws Throwable {,throws Throwable { proxy = null;,7,reduced_nullify_input_other_filter
org/apache/commons/dbutils/DbUtils.java,225,NullifyInputVariable,public static void commitAndClose(final Connection conn) throws SQLException {,public static void commitAndClose(final Connection conn) throws SQLException { conn = null;,29,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,747,NullifyInputVariable,"public int update(final Connection conn, final String sql, final Object param) throws SQLException {","public int update(final Connection conn, final String sql, final Object param) throws SQLException { param = null;",52,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BeanProcessor.java,123,NullifyInputVariable,throws SQLException {,throws SQLException { prop = null;,60,reduced_nullify_input_other_filter
org/apache/commons/dbutils/AsyncQueryRunner.java,301,NullifyInputVariable,"public Future<int[]> batch(final Connection conn, final String sql, final Object[][] params) throws SQLException {","public Future<int[]> batch(final Connection conn, final String sql, final Object[][] params) throws SQLException { params = null;",67,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryLoader.java,137,NullifyInputVariable,public synchronized void unload(final String path) {,public synchronized void unload(final String path) { path = null;,6,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,939,NullifyInputVariable,"protected final void updateBinaryStream(final String columnLabel, final InputStream x, final long length) throws SQLException {","protected final void updateBinaryStream(final String columnLabel, final InputStream x, final long length) throws SQLException { columnLabel = null;",141,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,470,NullifyInputVariable,"public <T> T insertBatch(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object[][] params) throws SQLException {","public <T> T insertBatch(final Connection conn, final String sql, final ResultSetHandler<T> rsh, final Object[][] params) throws SQLException { conn = null;",91,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/DbUtils.java,71,NullifyInputVariable,"public Connection connect(final String url, final Properties info) throws SQLException {","public Connection connect(final String url, final Properties info) throws SQLException { info = null;",41,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/DbUtils.java,258,NullifyInputVariable,"public static boolean loadDriver(final ClassLoader classLoader, final String driverClassName) {","public static boolean loadDriver(final ClassLoader classLoader, final String driverClassName) { classLoader = null;",27,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AsyncQueryRunner.java,301,NullifyInputVariable,"public Future<int[]> batch(final Connection conn, final String sql, final Object[][] params) throws SQLException {","public Future<int[]> batch(final Connection conn, final String sql, final Object[][] params) throws SQLException { sql = null;",68,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,202,NullifyInputVariable,protected void close(final Statement stmt) throws SQLException {,protected void close(final Statement stmt) throws SQLException { stmt = null;,57,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,538,NullifyInputVariable,"public <T> T query(final Connection conn, final String sql, final Object param, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final Connection conn, final String sql, final Object param, final ResultSetHandler<T> rsh) throws SQLException { sql = null;",83,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,995,NullifyInputVariable,"protected final void updateBoolean(final String columnLabel, final boolean x) throws SQLException {","protected final void updateBoolean(final String columnLabel, final boolean x) throws SQLException { columnLabel = null;",130,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,132,NullifyInputVariable,"public int[] batch(final Connection conn, final String sql, final Object[][] params) throws SQLException {","public int[] batch(final Connection conn, final String sql, final Object[][] params) throws SQLException { conn = null;",120,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AbstractQueryRunner.java,370,NullifyInputVariable,final PropertyDescriptor[] properties) throws SQLException {,final PropertyDescriptor[] properties) throws SQLException { stmt = null;,47,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/StatementConfiguration.java,100,NullifyInputVariable,public Builder queryTimeout(final Integer queryTimeout) {,public Builder queryTimeout(final Integer queryTimeout) { queryTimeout = null;,23,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,662,NullifyInputVariable,"public <T> T query(final String sql, final Object[] params, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final String sql, final Object[] params, final ResultSetHandler<T> rsh) throws SQLException { rsh = null;",64,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/AsyncQueryRunner.java,416,NullifyInputVariable,"public <T> Future<T> insertBatch(final String sql, final ResultSetHandler<T> rsh, final Object[][] params) throws SQLException {","public <T> Future<T> insertBatch(final String sql, final ResultSetHandler<T> rsh, final Object[][] params) throws SQLException { params = null;",46,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/BaseResultSetHandler.java,238,NullifyInputVariable,protected final byte getByte(final String columnLabel) throws SQLException {,protected final byte getByte(final String columnLabel) throws SQLException { columnLabel = null;,200,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/QueryRunner.java,680,NullifyInputVariable,"public <T> T query(final String sql, final ResultSetHandler<T> rsh) throws SQLException {","public <T> T query(final String sql, final ResultSetHandler<T> rsh) throws SQLException { sql = null;",63,reduced_nullify_final_param_non_compilable
org/apache/commons/dbutils/handlers/columns/FloatColumnHandler.java,32,NullifyInputVariable,public boolean match(final Class<?> propType) {,public boolean match(final Class<?> propType) { propType = null;,3,reduced_nullify_final_param_non_compilable
